,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
4514,3.998016647598446e-06,5.791156109622808e-06,3.171850236166481e-06,3.490482317614909e-06,4.556969724138144e-06,3.353298145481862e-06,1.974160530415159e-06,5.6479276172911535e-06,2.9750522134846395e-06,1.741812769263552e-05,5.213036062895439e-07,2.0841473872981493e-05,4.544564881841017e-06,9.449665971788677e-06,1.2969991648483193e-06,1.8090871565232552e-06
4515,3.9894404583434036e-06,5.839550716253936e-06,3.1482001539750753e-06,3.4682962255685358e-06,4.501698120979664e-06,3.286342727774702e-06,1.8623711255825794e-06,5.548549226322337e-06,3.068742965427116e-06,1.7812232928964963e-05,4.5861635092732924e-07,2.1157815233728788e-05,4.454638710825704e-06,9.120396288005289e-06,1.280821242277494e-06,1.8027783381480954e-06
4516,3.984291881444439e-06,5.863066635539651e-06,3.117682413954648e-06,3.4356906005777423e-06,4.454297740770623e-06,3.2328365903169836e-06,1.7617793058298602e-06,5.45259804698968e-06,3.1688173722202997e-06,1.8194679707646398e-05,3.9789321604999627e-07,2.133762187817412e-05,4.36108996790841e-06,8.796483700268578e-06,1.2673935245036934e-06,1.8003323226009191e-06
4517,3.982898511453648e-06,5.860539200843306e-06,3.0825942447022447e-06,3.3932667218124262e-06,4.4135850914172965e-06,3.19128018553865e-06,1.6723921468503459e-06,5.363067373271899e-06,3.27496205404944e-06,1.8549104746490166e-05,3.399024000764977e-07,2.137793999949559e-05,4.2674184527329685e-06,8.488520670707327e-06,1.2565134923629748e-06,1.8024582420923548e-06
4518,3.984831382590183e-06,5.832485142626979e-06,3.0458128131730026e-06,3.342426317089684e-06,4.378175780644607e-06,3.160202444897732e-06,1.5939485463443052e-06,5.282160250533041e-06,3.386771235777645e-06,1.8859768273595407e-05,2.854302732196489e-07,2.1274961917694938e-05,4.177586964003977e-06,8.206485217686647e-06,1.24790359375406e-06,1.8095871908879155e-06
4519,3.9890647649337074e-06,5.781168872439948e-06,3.010339190404106e-06,3.2849831977190355e-06,4.346692814088987e-06,3.138291604644461e-06,1.5260899348009762e-06,5.211320619293016e-06,3.503651114129275e-06,1.9114366089972332e-05,2.3536967928829422e-07,2.1026607322520882e-05,4.095473893776687e-06,7.95907934460879e-06,1.2411988191337884e-06,1.8218144337800068e-06
4520,3.994453271888278e-06,5.710040271834389e-06,2.978903626454191e-06,3.2226417941310483e-06,4.317702364007242e-06,3.124361690545341e-06,1.4685710750491766e-06,5.151295899178407e-06,3.6248506025785273e-06,1.9305563016567672e-05,1.9084188014069103e-07,2.0635617895980185e-05,4.024491919178842e-06,7.753509718132611e-06,1.236008472468764e-06,1.8389779908180825e-06
4521,4.000221838744262e-06,5.622771117912828e-06,2.953724124137968e-06,3.1566184772316538e-06,4.2894954477725214e-06,3.117299442244899e-06,1.421332430498955e-06,5.1020752957318006e-06,3.7495544066882283e-06,1.9430464250007258e-05,1.5332423187495342e-07,2.0110901776526135e-05,3.967536964837599e-06,7.595526737840517e-06,1.2320265029000498e-06,1.860805856755319e-06
4522,4.006090671778268e-06,5.522435722106763e-06,2.93641482968311e-06,3.087540753043638e-06,4.260157077833935e-06,3.116072401663769e-06,1.3843756725759721e-06,5.062723069203779e-06,3.87705971922539e-06,1.948838151293335e-05,1.2479391150015476e-07,1.946688225471679e-05,3.926999625727744e-06,7.489487169770667e-06,1.2290853969535992e-06,1.8869612288356908e-06
4523,4.011953944934459e-06,5.411218211071639e-06,2.928011341234308e-06,3.0155736635262445e-06,4.228021476894599e-06,3.119710057363212e-06,1.357611162930834e-06,5.031344974468061e-06,4.007035517786828e-06,1.947854412677447e-05,1.0782414612977375e-07,1.872190083115168e-05,3.904693205718882e-06,7.438411254569646e-06,1.2270829870322263e-06,1.916927663949291e-06
4524,4.01739572397459e-06,5.290596254085429e-06,2.9290642266238733e-06,2.94066119761334e-06,4.192038483186577e-06,3.1271568034586493e-06,1.3408041770727232e-06,5.005419892358581e-06,4.13973917972938e-06,1.9399768362470683e-05,1.055460302888604e-07,1.7896616758571128e-05,3.901796441041043e-06,7.443965713419903e-06,1.2258651297376192e-06,1.949855288544767e-06
4525,4.021358944631419e-06,5.161725552491118e-06,2.939705293676187e-06,2.8627869147351557e-06,4.151615761391601e-06,3.1371989218007295e-06,1.333623345784756e-06,4.9824467691737405e-06,4.2760608747015844e-06,1.9252106018110985e-05,1.215070182385958e-07,1.701258862265838e-05,3.918837625387496e-06,7.506320342361721e-06,1.2251957489935158e-06,1.9845036898521634e-06
4526,4.021991490445198e-06,5.0258190253156546e-06,2.9596499458474326e-06,2.7821795171785854e-06,4.106205112416733e-06,3.1487285309605527e-06,1.3357405002755067e-06,4.960593366960305e-06,4.417344684972495e-06,1.9038899682093212e-05,1.5954371582502985e-07,1.609081040288323e-05,3.955618811056973e-06,7.624029601057051e-06,1.2247971690122992e-06,2.0193820113589816e-06
4527,4.016620073081228e-06,4.8844056046184685e-06,2.98820754136093e-06,2.699439327558752e-06,4.055223040474624e-06,3.161168100695687e-06,1.3468675915895974e-06,4.93901259308378e-06,4.564999728128547e-06,1.8768466713007997e-05,2.2372138856800444e-07,1.5150265658241559e-05,4.011103049080873e-06,7.79399622343571e-06,1.2243647466892725e-06,2.0531251994716867e-06
4528,4.002044717990914e-06,4.739407230646209e-06,3.0243001165485097e-06,2.615612789179543e-06,3.9983664416189814e-06,3.174684481352058e-06,1.3667008497070042e-06,4.917675876297246e-06,4.720019619130861e-06,1.8454907924618022e-05,3.182948140700676e-07,1.4206910145363214e-05,4.083381696517038e-06,8.011461486247428e-06,1.2236293534833815e-06,2.0849377356808746e-06
4529,3.975285629663864e-06,4.59307300523609e-06,3.0664718244800365e-06,2.5322229517124326e-06,3.935974450056538e-06,3.190090310500694e-06,1.3948741518975137e-06,4.896854216474619e-06,4.882696265847277e-06,1.811688848940624e-05,4.476732099994848e-07,1.3273390107360438e-05,4.1697153935800375e-06,8.270205032066168e-06,1.2225360284948483e-06,2.1147687636722434e-06
4530,3.9344532308726025e-06,4.447865702975461e-06,3.1129947614270745e-06,2.4512117581727304e-06,3.869267969185449e-06,3.2085680169358466e-06,1.430943432724266e-06,4.8766124164668695e-06,5.052734834764856e-06,1.777449080978394e-05,6.164151454642672e-07,1.2359440355962989e-05,4.26664783566503e-06,8.56312973305461e-06,1.221346032677425e-06,2.1430626926247563e-06
4531,3.8791996762941595e-06,4.30632960312704e-06,3.1620433401728223e-06,2.374757455147637e-06,3.8004331495957927e-06,3.2313972288849006e-06,1.47434923629675e-06,4.85668631371896e-06,5.2295798664668705e-06,1.744606374418883e-05,8.292167861018122e-07,1.1472646505101081e-05,4.3703681737214325e-06,8.882882885818444e-06,1.220516619670267e-06,2.1703196269133324e-06
4532,3.8105405403324146e-06,4.170878230688802e-06,3.211820116311047e-06,2.3050110184141956e-06,3.7324189259754147e-06,3.259775636815785e-06,1.5243925935073485e-06,4.836868165452342e-06,5.4125657430962395e-06,1.714656026985386e-05,1.090853573751118e-06,1.06192346879624e-05,4.477252660673959e-06,9.221940958877317e-06,1.220491155546509e-06,2.1968038096842383e-06
4533,3.730320099323039e-06,4.0434801832183415e-06,3.260778150000848e-06,2.243886133452708e-06,3.6684089944731934e-06,3.2946727654530823e-06,1.5802488560984925e-06,4.817685122410571e-06,5.600808539673757e-06,1.688743025142694e-05,1.4060963998038622e-06,9.80468568045701e-06,4.5840575228318166e-06,9.572289276462436e-06,1.2215753241776753e-06,2.2225204210989154e-06
4534,3.640763384599749e-06,3.925379555133249e-06,3.3079282005951422e-06,2.1930118912486055e-06,3.611226301339555e-06,3.336645998074265e-06,1.6409716489558402e-06,4.8008854102240185e-06,5.793152848121637e-06,1.667745297258266e-05,1.779607316519697e-06,9.034129999349305e-06,4.687635896124878e-06,9.925459720789637e-06,1.2239469179633612e-06,2.247379229826142e-06
4535,3.5443026593929514e-06,3.817038268452034e-06,3.35283769885319e-06,2.1537792561758624e-06,3.5629883742516247e-06,3.385684221850991e-06,1.705538715872847e-06,4.789300283438524e-06,5.988356706346544e-06,1.6523583524867722e-05,2.2158377016018e-06,8.312571831651608e-06,4.784740331892471e-06,1.0273098423031592e-05,1.22772777671491e-06,2.271350916951504e-06
4536,3.4435054924156464e-06,3.7183613679645977e-06,3.395322083245899e-06,2.1273363968568406e-06,3.5250890505455314e-06,3.441180997694733e-06,1.7729724071546205e-06,4.786134103336096e-06,6.185229120408744e-06,1.643111835875478e-05,2.7190112383971018e-06,7.645019588988569e-06,4.8722273280487134e-06,1.0607493342112644e-05,1.2329955575604258e-06,2.2944545527094702e-06
4537,3.3408817663680377e-06,3.629118572753663e-06,3.4352544913670246e-06,2.1145571726370384e-06,3.4984172133922698e-06,3.5020552601671978e-06,1.8423784707001913e-06,4.794182512465636e-06,6.382478547789394e-06,1.6403288437741907e-05,3.2931563804231178e-06,7.036597364098875e-06,4.947459178349577e-06,1.0921722239695782e-05,1.2397107361898035e-06,2.3166046844196244e-06
4538,3.2386002239905473e-06,3.549369340444308e-06,3.4725564810167137e-06,2.116084013916934e-06,3.4836846758527002e-06,3.5669057625916945e-06,1.9128711566301666e-06,4.815385252387136e-06,6.57846076082803e-06,1.6440718020494656e-05,3.9420135439389684e-06,6.492642519981195e-06,5.008589594277409e-06,1.1209450921570002e-05,1.2476468739419686e-06,2.337473079539274e-06
4539,3.138343562629398e-06,3.479635206775367e-06,3.5070915750243042e-06,2.1323772370530294e-06,3.481647104851645e-06,3.6340048873336678e-06,1.983569681215371e-06,4.850739731103577e-06,6.771004298545297e-06,1.654094322404976e-05,4.668812036746142e-06,6.018730270081864e-06,5.054460334052551e-06,1.1464437839081403e-05,1.2563936887955176e-06,2.356454825950779e-06
4540,3.0413886743666852e-06,3.420681082240364e-06,3.53839602920367e-06,2.1636727645717604e-06,3.4930151242416446e-06,3.701167089728421e-06,2.0536925777272553e-06,4.900398726134754e-06,6.957367319305174e-06,1.669806496193739e-05,5.4760906502098e-06,5.62059913687943e-06,5.084069120758395e-06,1.1679880692567728e-05,1.265495388717786e-06,2.372677936537109e-06
4541,2.9487127134344196e-06,3.373129765406354e-06,3.5654863083059672e-06,2.2099215171354044e-06,3.518123340406402e-06,3.7658037939821636e-06,2.1226267252043514e-06,4.9637687759350665e-06,7.134530476990429e-06,1.6902790812724138e-05,6.365600568586045e-06,5.3040358506942746e-06,5.0959413409719375e-06,1.184781334404857e-05,1.2747253193025139e-06,2.385018733932303e-06
4542,2.8610025999866663e-06,3.337293081702842e-06,3.586974469341925e-06,2.2707720265338386e-06,3.556635301426594e-06,3.825311135948357e-06,2.189982683111331e-06,5.039549847844384e-06,7.29974405470315e-06,1.714312091110113e-05,7.338209789861573e-06,5.074799795037562e-06,5.0879080453638696e-06,1.1958992642773168e-05,1.2842678699608049e-06,2.3922240714713454e-06
4543,2.7786900821957667e-06,3.3133144462366663e-06,3.6014637379507972e-06,2.3455373183068744e-06,3.6074239364969017e-06,3.877564300969025e-06,2.25567901368713e-06,5.12579489549032e-06,7.450820909049594e-06,1.740544329018346e-05,8.393756283335884e-06,4.9385689969107216e-06,5.057560484839778e-06,1.2004118894919559e-05,1.2946255158677287e-06,2.3931436813651614e-06
4544,2.7020168440751257e-06,3.3014722307173902e-06,3.6079867081081776e-06,2.4331421302381575e-06,3.668577300236894e-06,3.921179419777328e-06,2.3199444099856546e-06,5.220034952629823e-06,7.585951921618575e-06,1.767551255113908e-05,9.53079116056597e-06,4.900798229487693e-06,5.003114765066404e-06,1.1976504529097505e-05,1.306440317627121e-06,2.386914277332879e-06
4545,2.6310488804686703e-06,3.302443788268296e-06,3.6062708987249422e-06,2.532094180702607e-06,3.737498049249367e-06,3.955384525000766e-06,2.383133435562083e-06,5.3194413790518415e-06,7.70323070042846e-06,1.7939117352329303e-05,1.0746207886963667e-05,4.966440511750871e-06,4.92411832115787e-06,1.1874554784367994e-05,1.3204133818907765e-06,2.373040800932129e-06
4546,2.565837790179523e-06,3.317290510755837e-06,3.5967891019872264e-06,2.6404646440152627e-06,3.811062341311601e-06,3.979604044722635e-06,2.445462441387281e-06,5.4210456121259345e-06,7.800270823196886e-06,1.818246377593796e-05,1.2034866144017128e-05,5.1396348833704595e-06,4.821641066496084e-06,1.1702158786805448e-05,1.3372353216718926e-06,2.351445352243172e-06
4547,2.5068584714403893e-06,3.3471035798448883e-06,3.5806541237616567e-06,2.7558698438445653e-06,3.885729274940195e-06,3.99304605351883e-06,2.5068366450169895e-06,5.522051728055946e-06,7.87444709171542e-06,1.8391930137095618e-05,1.3389278459055691e-05,5.423528517285023e-06,4.6979302635783115e-06,1.1466769343514763e-05,1.3574904783292153e-06,2.322496472144532e-06
4548,2.455346326696112e-06,3.392600747629936e-06,3.559361435879236e-06,2.8754746903876727e-06,3.957527943398968e-06,3.994596688407894e-06,2.5667931419104615e-06,5.620131467233232e-06,7.923782648344135e-06,1.8553033856789713e-05,1.4799309808666475e-05,5.820259828070346e-06,4.555736699192249e-06,1.1176665133391414e-05,1.381611974867264e-06,2.286983377398649e-06
4549,2.41313988534669e-06,3.4539613429679863e-06,3.534401452627696e-06,2.99608362959294e-06,4.022006883900018e-06,3.98311928763721e-06,2.6245921684295166e-06,5.713475545150096e-06,7.947687981405728e-06,1.8650033828327674e-05,1.625186529814676e-05,6.330974081377716e-06,4.397783904041034e-06,1.0839381735286306e-05,1.4099163733860923e-06,2.2460504337526947e-06
4550,2.3821752366491802e-06,3.530853174227431e-06,3.506979565449879e-06,3.1144174682748715e-06,4.074503596393665e-06,3.957938628866724e-06,2.679519290447265e-06,5.800506316687703e-06,7.946854986401222e-06,1.866797492121172e-05,1.7730642926088498e-05,6.955849271153407e-06,4.22684948547816e-06,1.0462026687673043e-05,1.4426649247162472e-06,2.201109323347668e-06
4551,2.364060436014116e-06,3.622486647310743e-06,3.478059890256047e-06,3.227507865777001e-06,4.111030494713753e-06,3.919120070408353e-06,2.7311977041802087e-06,5.879394020739233e-06,7.922367955146039e-06,1.8596624890828003e-05,1.9216052028796307e-05,7.694291376653451e-06,4.046307049199151e-06,1.0052348704355622e-05,1.4800565179971189e-06,2.1536825601893526e-06
4552,2.3599150847239245e-06,3.727671287081456e-06,3.4485452391256497e-06,3.332987237496286e-06,4.12934601615363e-06,3.867287197728616e-06,2.779580842511971e-06,5.947608175145382e-06,7.874643638780195e-06,1.8433812835236905e-05,2.0685375569050786e-05,8.545413360485698e-06,3.860436994830556e-06,9.619222168932366e-06,1.522174940677249e-06,2.1051799753610894e-06
4553,2.3703641489478114e-06,3.844908621027692e-06,3.419281157260255e-06,3.4291408296663787e-06,4.1293842472411875e-06,3.803147366336522e-06,2.8246140199559188e-06,6.0017528187146e-06,7.802959760033947e-06,1.8185970146554155e-05,2.2113144553064607e-05,9.508673625933301e-06,3.6741042550707315e-06,9.172276029830877e-06,1.56896679099051e-06,2.056718368777406e-06
4554,2.395582711436634e-06,3.972459748908158e-06,3.3909197876325234e-06,3.5147092557305077e-06,4.112854375768724e-06,3.7272406107782613e-06,2.8658809136052953e-06,6.037901969002324e-06,7.705990067690885e-06,1.786539251631563e-05,2.3471369394598707e-05,1.058431256390767e-05,3.4920818186814625e-06,8.721125904247599e-06,1.620221934195499e-06,2.009074033152384e-06
4555,2.4353867624935166e-06,4.108263921680155e-06,3.3638783855445375e-06,3.5885230087769647e-06,4.082529578085504e-06,3.640129003539767e-06,2.902457248574727e-06,6.052375220952954e-06,7.583110422116208e-06,1.7486143839996444e-05,2.472922436332885e-05,1.1773163582459394e-05,3.318532517869486e-06,8.274769199090808e-06,1.675572133178783e-06,1.962781817242326e-06
4556,2.4893059412813775e-06,4.249709102788873e-06,3.338438892463847e-06,3.6492483243872703e-06,4.0416296805289726e-06,3.5426834262726567e-06,2.9329417730258435e-06,6.0425733657343625e-06,7.435704791960011e-06,1.7061279049056623e-05,2.585287332726681e-05,1.3075771470841983e-05,3.156832496584502e-06,7.841370983579394e-06,1.734577088761634e-06,1.9183169910267034e-06
4557,2.556540461463609e-06,4.393445284204263e-06,3.3148452184088356e-06,3.6955439385635445e-06,3.993299969614969e-06,3.4361665969988663e-06,2.9556860490018533e-06,6.007487669413221e-06,7.267548329348486e-06,1.660214341438834e-05,2.680740896469595e-05,1.4491534771300299e-05,3.0095868844889153e-06,7.428213277995798e-06,1.7968423732109599e-06,1.8762227920974706e-06
4558,2.6358616924786363e-06,4.535443247567576e-06,3.2932816225972856e-06,3.726516231160906e-06,3.9402055045915005e-06,3.3221725140460656e-06,2.969285680051541e-06,5.947757780314871e-06,7.0839528936361865e-06,1.611860598913087e-05,2.756181305982194e-05,1.6018696530101616e-05,2.8787015741304076e-06,7.0415618137984504e-06,1.8620260429002145e-06,1.837127640401398e-06
4559,2.7256070908463116e-06,4.671361520151415e-06,3.273720847661853e-06,3.742003736799106e-06,3.884332224666613e-06,3.202542791743045e-06,2.9730625922398376e-06,5.865438644018027e-06,6.8904561333509795e-06,1.5619047830586735e-05,2.8094594796362336e-05,1.7654745485517705e-05,2.765493081794911e-06,6.686556200365068e-06,1.9297039510071904e-06,1.8017023303861367e-06
4560,2.8237618982987354e-06,4.797135846907945e-06,3.2557506999348976e-06,3.7423968089223314e-06,3.826953653018497e-06,3.079287302939128e-06,2.967177964649325e-06,5.763710046033784e-06,6.692077906223194e-06,1.5110221525100577e-05,2.8395860878542384e-05,1.939606989262242e-05,2.6707942191295285e-06,6.367266914851375e-06,1.9992533559309887e-06,1.770556324283115e-06
4561,2.9279773571892662e-06,4.909487957710682e-06,3.2385826589819346e-06,3.728230929903451e-06,3.768736273473376e-06,2.9545266428195706e-06,2.9524789906355664e-06,5.6465827310274096e-06,6.493228926919906e-06,1.4597520349147232e-05,2.846404217139112e-05,2.1237004163605194e-05,2.5950217579543734e-06,6.08676997750243e-06,2.069858763601407e-06,1.7440741425529456e-06
4562,3.03550395718846e-06,5.005914404384937e-06,3.2213179996197077e-06,3.7000905842070306e-06,3.7100672198464727e-06,2.8304694051216557e-06,2.9303935066122133e-06,5.518521901115145e-06,6.297676860480699e-06,1.408504043589107e-05,2.8301069669418782e-05,2.316955489854607e-05,2.5382421408553437e-06,5.847077905892946e-06,2.1405596581787984e-06,1.7222915317368002e-06
4563,3.1432330941917926e-06,5.084168936484206e-06,3.2032566161038594e-06,3.658952100639522e-06,3.651533012406725e-06,2.709367604022136e-06,2.9028702234450064e-06,5.384037574518804e-06,6.108344342618032e-06,1.3574932150270569e-05,2.7911486330859198e-05,2.5184145955240964e-05,2.5001994231933466e-06,5.649019538241043e-06,2.210306452076175e-06,1.704899574663187e-06
4564,3.247987530211389e-06,5.141953294551574e-06,3.1839625084505964e-06,3.6065147094488428e-06,3.5942048655556104e-06,2.5933759574448544e-06,2.872216781111889e-06,5.247420635780473e-06,5.927169898949174e-06,1.3066906419828036e-05,2.7305561003174915e-05,2.727046680370208e-05,2.4802449330661035e-06,5.492202995232458e-06,2.278062493959299e-06,1.6913558884416098e-06
